GL_account,GL_account_description,account_id,partition_ledger_year_month,amount_usd
59610,"JPMorgan Chase, Sydney",2059313,201607,-406569.66
59610,"JPMorgan Chase, Sydney",2059313,201608,-210474.04
59610,"JPMorgan Chase, Sydney",2059313,201609,-138638.82
59610,"JPMorgan Chase, Sydney",2059313,201610,-20492.2
59610,"JPMorgan Chase, Sydney",2059313,201611,-54387.07
59610,"JPMorgan Chase, Sydney",2059313,201612,239311.86
59610,"JPMorgan Chase, Sydney",2059313,201701,-581921.45
59610,"JPMorgan Chase, Sydney",2059313,201702,-207947.31
59610,"JPMorgan Chase, Sydney",2059313,201703,-37661.66
59610,"JPMorgan Chase, Sydney",2059313,201704,151314.34
59610,"JPMorgan Chase, Sydney",2059313,201705,-183451.19
59610,"JPMorgan Chase, Sydney",2059313,201706,-424359.58
59610,"JPMorgan Chase, Sydney",2059313,201707,-638935.58
59610,"JPMorgan Chase, Sydney",2059313,201708,-69109.72
59610,"JPMorgan Chase, Sydney",2059313,201709,20128.53
59610,"JPMorgan Chase, Sydney",2059313,201710,11039.18
59610,"JPMorgan Chase, Sydney",2059313,201711,-124207.22
59610,"JPMorgan Chase, Sydney",2059313,201712,-501836.91
59610,"JPMorgan Chase, Sydney",2059313,201801,-777357.57
59610,"JPMorgan Chase, Sydney",2059313,201802,337854.49
59610,"JPMorgan Chase, Sydney",2059313,201803,-349915.14
59610,"JPMorgan Chase, Sydney",2059313,201804,-307978.92
59610,"JPMorgan Chase, Sydney",2059313,201805,-462466.3
59610,"JPMorgan Chase, Sydney",2059313,201806,-131806.26
59610,"JPMorgan Chase, Sydney",2059313,201807,-647320.16
59610,"JPMorgan Chase, Sydney",2059313,201808,122334.96
59610,"JPMorgan Chase, Sydney",2059313,201809,-592045.84
59610,"JPMorgan Chase, Sydney",2059313,201810,-2757180.28
59610,"JPMorgan Chase, Sydney",2059313,201811,-2783479.54
59610,"JPMorgan Chase, Sydney",2059313,201812,-900294.37
59610,"JPMorgan Chase, Sydney",2059313,201901,-1289770.16
59610,"JPMorgan Chase, Sydney",2059313,201902,-4064893.7
59610,"JPMorgan Chase, Sydney",2059313,201903,-2122198.42
59610,"JPMorgan Chase, Sydney",2059313,201904,145385.42
59610,"JPMorgan Chase, Sydney",2059313,201905,426763.44
59610,"JPMorgan Chase, Sydney",2059313,201906,-310467.38
50710,"JPMorgan Chase, Sydney",2290381,201501,-1303.41
50710,"JPMorgan Chase, Sydney",2290381,201502,0.66
50710,"JPMorgan Chase, Sydney",2290381,201503,22.81
50710,"JPMorgan Chase, Sydney",2290381,201504,-45.95
50710,"JPMorgan Chase, Sydney",2290381,201505,49.75
50710,"JPMorgan Chase, Sydney",2290381,201506,11.24
50710,"JPMorgan Chase, Sydney",2290381,201507,59.83
50710,"JPMorgan Chase, Sydney",2290381,201508,20.99
50710,"JPMorgan Chase, Sydney",2290381,201509,28.92
50710,"JPMorgan Chase, Sydney",2290381,201510,-20.82
50710,"JPMorgan Chase, Sydney",2290381,201511,-18.02
50710,"JPMorgan Chase, Sydney",2290381,201512,-11.57
50710,"JPMorgan Chase, Sydney",2290381,201601,44.46
50710,"JPMorgan Chase, Sydney",2290381,201602,-34.04
50710,"JPMorgan Chase, Sydney",2290381,201603,-65.13
50710,"JPMorgan Chase, Sydney",2290381,201604,6.95
50710,"JPMorgan Chase, Sydney",2290381,201605,66.77
50710,"JPMorgan Chase, Sydney",2290381,201606,-34.38
50710,"JPMorgan Chase, Sydney",2290381,201607,-17.02
50710,"JPMorgan Chase, Sydney",2290381,201608,-137.58
50710,"JPMorgan Chase, Sydney",2290381,201609,-2590.05
50710,"JPMorgan Chase, Sydney",2290381,201610,-482.36
50710,"JPMorgan Chase, Sydney",2290381,201611,-7205.39
50710,"JPMorgan Chase, Sydney",2290381,201612,-20846.59
50710,"JPMorgan Chase, Sydney",2290381,201701,7031136.24
50710,"JPMorgan Chase, Sydney",2290381,201702,7746046.17
50710,"JPMorgan Chase, Sydney",2290381,201703,6782378.12
50710,"JPMorgan Chase, Sydney",2290381,201704,6993748.54
50710,"JPMorgan Chase, Sydney",2290381,201705,7059273.39
50710,"JPMorgan Chase, Sydney",2290381,201706,8761811.85
50710,"JPMorgan Chase, Sydney",2290381,201707,9552684.15
50710,"JPMorgan Chase, Sydney",2290381,201708,7838025.82
50710,"JPMorgan Chase, Sydney",2290381,201709,6546148.67
50710,"JPMorgan Chase, Sydney",2290381,201710,5941014.41
50710,"JPMorgan Chase, Sydney",2290381,201711,6959151.87
50710,"JPMorgan Chase, Sydney",2290381,201712,9171646.42
50710,"JPMorgan Chase, Sydney",2290381,201801,4341624.2
50710,"JPMorgan Chase, Sydney",2290381,201802,5237517.18
50710,"JPMorgan Chase, Sydney",2290381,201803,4189192.29
50710,"JPMorgan Chase, Sydney",2290381,201804,6348989.72
50710,"JPMorgan Chase, Sydney",2290381,201805,6043411.85
50710,"JPMorgan Chase, Sydney",2290381,201806,3362944.41
50710,"JPMorgan Chase, Sydney",2290381,201807,8338444.02
50710,"JPMorgan Chase, Sydney",2290381,201808,5170050.22
50710,"JPMorgan Chase, Sydney",2290381,201809,6362902.99
50710,"JPMorgan Chase, Sydney",2290381,201810,2467441.44
50710,"JPMorgan Chase, Sydney",2290381,201811,11598835.6
50710,"JPMorgan Chase, Sydney",2290381,201812,645714.75
50710,"JPMorgan Chase, Sydney",2290381,201901,9617403.05
50710,"JPMorgan Chase, Sydney",2290381,201902,7689286.04
50710,"JPMorgan Chase, Sydney",2290381,201903,3548446.52
50710,"JPMorgan Chase, Sydney",2290381,201904,5526934.64
50710,"JPMorgan Chase, Sydney",2290381,201905,3564721.13
50710,"JPMorgan Chase, Sydney",2290381,201906,8714722.87
112010,JP Morgan USD A/C - INR,2350376,201501,-356.3
112010,JP Morgan USD A/C - INR,2350376,201502,0
112010,JP Morgan USD A/C - INR,2350376,201503,0
112010,JP Morgan USD A/C - INR,2350376,201504,0
112010,JP Morgan USD A/C - INR,2350376,201505,0
112010,JP Morgan USD A/C - INR,2350376,201506,0
112010,JP Morgan USD A/C - INR,2350376,201507,0
112010,JP Morgan USD A/C - INR,2350376,201508,0
112010,JP Morgan USD A/C - INR,2350376,201509,0
112010,JP Morgan USD A/C - INR,2350376,201510,0
112010,JP Morgan USD A/C - INR,2350376,201511,0
112010,JP Morgan USD A/C - INR,2350376,201512,0
112010,JP Morgan USD A/C - INR,2350376,201601,0
112010,JP Morgan USD A/C - INR,2350376,201602,0
112010,JP Morgan USD A/C - INR,2350376,201603,0
112010,JP Morgan USD A/C - INR,2350376,201604,0
112010,JP Morgan USD A/C - INR,2350376,201605,0
112010,JP Morgan USD A/C - INR,2350376,201606,0
112010,JP Morgan USD A/C - INR,2350376,201607,0
112010,JP Morgan USD A/C - INR,2350376,201608,0
112010,JP Morgan USD A/C - INR,2350376,201609,0
112010,JP Morgan USD A/C - INR,2350376,201610,0
112010,JP Morgan USD A/C - INR,2350376,201611,0
112010,JP Morgan USD A/C - INR,2350376,201612,0
112010,JP Morgan USD A/C - INR,2350376,201701,0
112010,JP Morgan USD A/C - INR,2350376,201702,0
112010,JP Morgan USD A/C - INR,2350376,201703,0
112010,JP Morgan USD A/C - INR,2350376,201704,0
112010,JP Morgan USD A/C - INR,2350376,201705,0
112010,JP Morgan USD A/C - INR,2350376,201706,0
112010,JP Morgan USD A/C - INR,2350376,201707,0
112010,JP Morgan USD A/C - INR,2350376,201708,0
112010,JP Morgan USD A/C - INR,2350376,201709,0
112010,JP Morgan USD A/C - INR,2350376,201710,0
112010,JP Morgan USD A/C - INR,2350376,201711,0
112010,JP Morgan USD A/C - INR,2350376,201712,0
112010,JP Morgan USD A/C - INR,2350376,201801,0
112010,JP Morgan USD A/C - INR,2350376,201802,0
112010,JP Morgan USD A/C - INR,2350376,201803,0
112010,JP Morgan USD A/C - INR,2350376,201804,0
112010,JP Morgan USD A/C - INR,2350376,201805,0
112010,JP Morgan USD A/C - INR,2350376,201806,0
112010,JP Morgan USD A/C - INR,2350376,201807,0
112010,JP Morgan USD A/C - INR,2350376,201808,0
112010,JP Morgan USD A/C - INR,2350376,201809,0
112010,JP Morgan USD A/C - INR,2350376,201810,0
112010,JP Morgan USD A/C - INR,2350376,201811,0
112010,JP Morgan USD A/C - INR,2350376,201812,0
112010,JP Morgan USD A/C - INR,2350376,201901,0
112010,JP Morgan USD A/C - INR,2350376,201902,0
112010,JP Morgan USD A/C - INR,2350376,201903,0
112010,JP Morgan USD A/C - INR,2350376,201904,0
112010,JP Morgan USD A/C - INR,2350376,201905,0
112010,JP Morgan USD A/C - INR,2350376,201906,0
112010,JP Morgan - USD,2484705,201601,2185916.15
112010,JP Morgan - USD,2484705,201602,-2185916.15
112010,JP Morgan - USD,2484705,201702,1237935.48
112010,JP Morgan - USD,2484705,201703,-200000
112010,JP Morgan - USD,2484705,201704,-700000
112010,JP Morgan - USD,2484705,201705,25000
112010,JP Morgan - USD,2484705,201706,-200000
112010,JP Morgan - USD,2484705,201707,0
112010,JP Morgan - USD,2484705,201708,0
112010,JP Morgan - USD,2484705,201709,-100000
112010,JP Morgan - USD,2484705,201710,0
112010,JP Morgan - USD,2484705,201711,-10000
112010,JP Morgan - USD,2484705,201712,0
112010,JP Morgan - USD,2484705,201801,0
112010,JP Morgan - USD,2484705,201802,-50000
112010,JP Morgan - USD,2484705,201803,10000
112010,JP Morgan - USD,2484705,201804,0
112010,JP Morgan - USD,2484705,201805,0
112010,JP Morgan - USD,2484705,201806,3570.77
112010,JP Morgan - USD,2484705,201807,0
112010,JP Morgan - USD,2484705,201808,94000
112010,JP Morgan - USD,2484705,201809,1533930
112010,JP Morgan - USD,2484705,201810,-200000
112010,JP Morgan - USD,2484705,201811,-397592.59
112010,JP Morgan - USD,2484705,201812,-275000
112010,JP Morgan - USD,2484705,201901,-127402.02
112010,JP Morgan - USD,2484705,201902,-47215.27
112010,JP Morgan - USD,2484705,201903,-106493.21
112010,JP Morgan - USD,2484705,201904,-185044.31
112010,JP Morgan - USD,2484705,201905,-97535.77
112010,JP Morgan - USD,2484705,201906,91962.14
48910,"JPMorgan Chase Bank,Aukland,NZ",2484706,201512,0
48910,"JPMorgan Chase Bank,Aukland,NZ",2484706,201601,310554.38
48910,"JPMorgan Chase Bank,Aukland,NZ",2484706,201602,-310554.38
48910,"JPMorgan Chase Bank,Aukland,NZ",2484706,201706,1186845.7
48910,"JPMorgan Chase Bank,Aukland,NZ",2484706,201707,29996.34
48910,"JPMorgan Chase Bank,Aukland,NZ",2484706,201708,-38069.4
48910,"JPMorgan Chase Bank,Aukland,NZ",2484706,201709,296808.72
48910,"JPMorgan Chase Bank,Aukland,NZ",2484706,201710,-65638.3
48910,"JPMorgan Chase Bank,Aukland,NZ",2484706,201711,3846.36
48910,"JPMorgan Chase Bank,Aukland,NZ",2484706,201712,32948.99
48910,"JPMorgan Chase Bank,Aukland,NZ",2484706,201801,53439.8
48910,"JPMorgan Chase Bank,Aukland,NZ",2484706,201802,-3768.71
48910,"JPMorgan Chase Bank,Aukland,NZ",2484706,201803,-18904.77
48910,"JPMorgan Chase Bank,Aukland,NZ",2484706,201804,381515.22
48910,"JPMorgan Chase Bank,Aukland,NZ",2484706,201805,-41664.03
48910,"JPMorgan Chase Bank,Aukland,NZ",2484706,201806,-29812.77
48910,"JPMorgan Chase Bank,Aukland,NZ",2484706,201807,-153295.31
48910,"JPMorgan Chase Bank,Aukland,NZ",2484706,201808,-17385.85
48910,"JPMorgan Chase Bank,Aukland,NZ",2484706,201809,-1297882.56
48910,"JPMorgan Chase Bank,Aukland,NZ",2484706,201810,-6508.75
48910,"JPMorgan Chase Bank,Aukland,NZ",2484706,201811,16645.03
48910,"JPMorgan Chase Bank,Aukland,NZ",2484706,201812,-8066.59
48910,"JPMorgan Chase Bank,Aukland,NZ",2484706,201901,6195.56
48910,"JPMorgan Chase Bank,Aukland,NZ",2484706,201902,2429.57
48910,"JPMorgan Chase Bank,Aukland,NZ",2484706,201903,-4397.37
48910,"JPMorgan Chase Bank,Aukland,NZ",2484706,201904,-6634.55
48910,"JPMorgan Chase Bank,Aukland,NZ",2484706,201905,-7276.63
48910,"JPMorgan Chase Bank,Aukland,NZ",2484706,201906,7972.68
112010,JP Morgan - USD,2586961,201601,-2390206.62
112010,JP Morgan - USD,2586961,201602,1329875.03
112010,JP Morgan - USD,2586961,201603,-940554.47
112010,JP Morgan - USD,2586961,201604,24136.17
112010,JP Morgan - USD,2586961,201605,115165.66
112010,JP Morgan - USD,2586961,201606,45255.25
112010,JP Morgan - USD,2586961,201607,4924.74
112010,JP Morgan - USD,2586961,201608,6873.75
112010,JP Morgan - USD,2586961,201609,30280.66
112010,JP Morgan - USD,2586961,201610,-1332.27
112010,JP Morgan - USD,2586961,201611,-1335.36
112010,JP Morgan - USD,2586961,201612,28319.31
112010,JP Morgan - USD,2586961,201701,-2707.06
112010,JP Morgan - USD,2586961,201702,146242.33
112010,JP Morgan - USD,2586961,201703,5860.85
112010,JP Morgan - USD,2586961,201704,35068.11
112010,JP Morgan - USD,2586961,201705,24152.35
112010,JP Morgan - USD,2586961,201706,33677.26
112010,JP Morgan - USD,2586961,201707,-145958.35
112010,JP Morgan - USD,2586961,201708,25486.17
112010,JP Morgan - USD,2586961,201709,-362390.28
112010,JP Morgan - USD,2586961,201710,134833.78
112010,JP Morgan - USD,2586961,201711,-95556.37
112010,JP Morgan - USD,2586961,201712,-18627.12
112010,JP Morgan - USD,2586961,201801,44201.99
112010,JP Morgan - USD,2586961,201802,-182377.24
112010,JP Morgan - USD,2586961,201803,-181870.08
112010,JP Morgan - USD,2586961,201804,16931.54
112010,JP Morgan - USD,2586961,201805,2631.77
112010,JP Morgan - USD,2586961,201806,0
112010,JP Morgan - USD,2586961,201807,-116647.77
112010,JP Morgan - USD,2586961,201808,-1274.72
112010,JP Morgan - USD,2586961,201809,-18225.73
112010,JP Morgan - USD,2586961,201810,28711.07
112010,JP Morgan - USD,2586961,201811,9176.37
112010,JP Morgan - USD,2586961,201812,6576.44
112010,JP Morgan - USD,2586961,201901,-10551.46
112010,JP Morgan - USD,2586961,201902,-622.14
112010,JP Morgan - USD,2586961,201903,-86418.53
112010,JP Morgan - USD,2586961,201904,-3296.62
112010,JP Morgan - USD,2586961,201905,76.14
112010,JP Morgan - USD,2586961,201906,1863.18
112010,JP Morgan - USD,2586962,201601,-1250743.06
112010,JP Morgan - USD,2586962,201602,430317.28
112010,JP Morgan - USD,2586962,201603,-303103.9
112010,JP Morgan - USD,2586962,201604,11725.97
112010,JP Morgan - USD,2586962,201605,55444.22
112010,JP Morgan - USD,2586962,201606,26332.77
112010,JP Morgan - USD,2586962,201607,5077.39
112010,JP Morgan - USD,2586962,201608,7896.05
112010,JP Morgan - USD,2586962,201609,17401.3
112010,JP Morgan - USD,2586962,201610,-1653.06
112010,JP Morgan - USD,2586962,201611,-787.57
112010,JP Morgan - USD,2586962,201612,19076.59
112010,JP Morgan - USD,2586962,201701,-896.79
112010,JP Morgan - USD,2586962,201702,72072.57
112010,JP Morgan - USD,2586962,201703,28158.52
112010,JP Morgan - USD,2586962,201704,36643.85
112010,JP Morgan - USD,2586962,201705,-37357.24
112010,JP Morgan - USD,2586962,201706,16936.89
112010,JP Morgan - USD,2586962,201707,-88118.43
112010,JP Morgan - USD,2586962,201708,13202.67
112010,JP Morgan - USD,2586962,201709,-194170.05
112010,JP Morgan - USD,2586962,201710,17415.97
112010,JP Morgan - USD,2586962,201711,2189.84
112010,JP Morgan - USD,2586962,201712,-9404.7
112010,JP Morgan - USD,2586962,201801,22067
112010,JP Morgan - USD,2586962,201802,-91249.54
112010,JP Morgan - USD,2586962,201803,2037
112010,JP Morgan - USD,2586962,201804,8958.41
112010,JP Morgan - USD,2586962,201805,1834.12
112010,JP Morgan - USD,2586962,201806,0
112010,JP Morgan - USD,2586962,201807,-56922.2
112010,JP Morgan - USD,2586962,201808,3959.02
112010,JP Morgan - USD,2586962,201809,-25524.23
112010,JP Morgan - USD,2586962,201810,14240.33
112010,JP Morgan - USD,2586962,201811,1881
112010,JP Morgan - USD,2586962,201812,439.04
112010,JP Morgan - USD,2586962,201901,-5541.76
112010,JP Morgan - USD,2586962,201902,-3144.89
112010,JP Morgan - USD,2586962,201903,-43941.75
112010,JP Morgan - USD,2586962,201904,-1722.21
112010,JP Morgan - USD,2586962,201905,234.54
112010,JP Morgan - USD,2586962,201906,822.89
112010,JP Morgan - USD,2586963,201601,-1221548.19
112010,JP Morgan - USD,2586963,201602,407621.42
112010,JP Morgan - USD,2586963,201603,-260959.78
112010,JP Morgan - USD,2586963,201604,4231.72
112010,JP Morgan - USD,2586963,201605,55481.24
112010,JP Morgan - USD,2586963,201606,26411.41
112010,JP Morgan - USD,2586963,201607,5077.23
112010,JP Morgan - USD,2586963,201608,7624.7
112010,JP Morgan - USD,2586963,201609,-71884.13
112010,JP Morgan - USD,2586963,201610,-756.52
112010,JP Morgan - USD,2586963,201611,-808.58
112010,JP Morgan - USD,2586963,201612,18996.78
112010,JP Morgan - USD,2586963,201701,-772.82
112010,JP Morgan - USD,2586963,201702,72072.29
112010,JP Morgan - USD,2586963,201703,28179.42
112010,JP Morgan - USD,2586963,201704,36673.17
112010,JP Morgan - USD,2586963,201705,-135915.03
112010,JP Morgan - USD,2586963,201706,16996.72
112010,JP Morgan - USD,2586963,201707,-88157.19
112010,JP Morgan - USD,2586963,201708,13415.52
112010,JP Morgan - USD,2586963,201709,-69170.05
112010,JP Morgan - USD,2586963,201710,-82583.28
112010,JP Morgan - USD,2586963,201711,102193.01
112010,JP Morgan - USD,2586963,201712,-9373.32
112010,JP Morgan - USD,2586963,201801,22064.76
112010,JP Morgan - USD,2586963,201802,-41246.32
112010,JP Morgan - USD,2586963,201803,-3388.3
112010,JP Morgan - USD,2586963,201804,9024.21
112010,JP Morgan - USD,2586963,201805,1822.8
112010,JP Morgan - USD,2586963,201806,0
112010,JP Morgan - USD,2586963,201807,9704
112010,JP Morgan - USD,2586963,201808,-60968.91
112010,JP Morgan - USD,2586963,201809,-13640.22
112010,JP Morgan - USD,2586963,201810,14300.4
112010,JP Morgan - USD,2586963,201811,3601.17
112010,JP Morgan - USD,2586963,201812,-4339.79
112010,JP Morgan - USD,2586963,201901,974.85
112010,JP Morgan - USD,2586963,201902,-1881.71
112010,JP Morgan - USD,2586963,201903,3105
112010,JP Morgan - USD,2586963,201904,-1715.31
112010,JP Morgan - USD,2586963,201905,-136.16
112010,JP Morgan - USD,2586963,201906,809.7
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201601,-1.46E-11
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201602,77638.61
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201603,-1588.38
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201604,1372.03
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201605,2704.31
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201606,3297.42
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201607,316.74
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201608,2033.28
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201609,-3489.93
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201610,-72543.6
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201611,-67.45
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201612,-212.4
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201701,-216.34
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201702,-73.37
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201703,-366.84
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201704,-156.29
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201705,206.72
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201706,-693.51
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201707,206.26
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201708,-120.3
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201709,-63.94
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201710,-202.76
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201711,21.77
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201712,186.49
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201801,-10338.3
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201802,5.4
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201803,1394.5
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201804,-363.19
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201805,-417.77
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201806,116.96
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201807,-55.64
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201808,18.36
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201809,87.74
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201810,-10794.47
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201811,-647.64
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201812,2069.7
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201901,-12064.66
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201902,31.45
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201903,303.71
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201904,516.91
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201905,-5111
48910,"JPMorgan Chase Bank,Aukland,NZ",2586964,201906,-856.02
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201601,-1.46E-11
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201602,77638.61
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201603,-1588.38
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201604,515.46
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201605,2721.74
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201606,4136.82
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201607,316.74
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201608,2033.29
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201609,-3489.92
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201610,-72543.61
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201611,-67.46
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201612,-212.4
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201701,-216.33
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201702,-73.37
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201703,-366.85
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201704,-156.3
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201705,206.73
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201706,-693.51
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201707,206.27
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201708,-120.31
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201709,-63.94
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201710,-202.79
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201711,21.78
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201712,186.49
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201801,-10338.29
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201802,5.4
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201803,1394.5
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201804,-363.2
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201805,-417.77
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201806,116.97
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201807,-55.65
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201808,18.34
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201809,87.52
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201810,-10794.46
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201811,-647.64
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201812,2069.7
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201901,-12064.66
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201902,1379.56
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201903,285.72
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201904,489.79
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201905,-5601.55
48910,"JPMorgan Chase Bank,Aukland,NZ",2586965,201906,-835.19
48910,"JPMorgan Chase Bank,Aukland,NZ",2586966,201601,2.91E-11
48910,"JPMorgan Chase Bank,Aukland,NZ",2586966,201602,155277.18
48910,"JPMorgan Chase Bank,Aukland,NZ",2586966,201603,-3176.75
48910,"JPMorgan Chase Bank,Aukland,NZ",2586966,201604,-86.59
48910,"JPMorgan Chase Bank,Aukland,NZ",2586966,201605,5462.88
48910,"JPMorgan Chase Bank,Aukland,NZ",2586966,201606,9208.72
48910,"JPMorgan Chase Bank,Aukland,NZ",2586966,201607,633.48
48910,"JPMorgan Chase Bank,Aukland,NZ",2586966,201608,4066.59
48910,"JPMorgan Chase Bank,Aukland,NZ",2586966,201609,-6979.84
48910,"JPMorgan Chase Bank,Aukland,NZ",2586966,201610,66541.2
48910,"JPMorgan Chase Bank,Aukland,NZ",2586966,201611,-2106.85
48910,"JPMorgan Chase Bank,Aukland,NZ",2586966,201612,-6633.3
48910,"JPMorgan Chase Bank,Aukland,NZ",2586966,201701,12984.87
48910,"JPMorgan Chase Bank,Aukland,NZ",2586966,201702,-2448.28
48910,"JPMorgan Chase Bank,Aukland,NZ",2586966,201703,-7499.33
48910,"JPMorgan Chase Bank,Aukland,NZ",2586966,201704,-6046.48
48910,"JPMorgan Chase Bank,Aukland,NZ",2586966,201705,4435.46
48910,"JPMorgan Chase Bank,Aukland,NZ",2586966,201706,3203.89
48910,"JPMorgan Chase Bank,Aukland,NZ",2586966,201707,7584.72
48910,"JPMorgan Chase Bank,Aukland,NZ",2586966,201708,-9343.11
48910,"JPMorgan Chase Bank,Aukland,NZ",2586966,201709,-2312.89
48910,"JPMorgan Chase Bank,Aukland,NZ",2586966,201710,-12845.79
48910,"JPMorgan Chase Bank,Aukland,NZ",2586966,201711,772.53
48910,"JPMorgan Chase Bank,Aukland,NZ",2586966,201712,6617.71
48910,"JPMorgan Chase Bank,Aukland,NZ",2586966,201801,-10548.32
48910,"JPMorgan Chase Bank,Aukland,NZ",2586966,201802,-703.47
48910,"JPMorgan Chase Bank,Aukland,NZ",2586966,201803,-793.98
48910,"JPMorgan Chase Bank,Aukland,NZ",2586966,201804,-6561.68
48910,"JPMorgan Chase Bank,Aukland,NZ",2586966,201805,-6980.66
48910,"JPMorgan Chase Bank,Aukland,NZ",2586966,201806,-5949.16
48910,"JPMorgan Chase Bank,Aukland,NZ",2586966,201807,26.2
48910,"JPMorgan Chase Bank,Aukland,NZ",2586966,201808,-2750.59
48910,"JPMorgan Chase Bank,Aukland,NZ",2586966,201809,-259038.45
48910,"JPMorgan Chase Bank,Aukland,NZ",2586966,201810,-21588.95
48910,"JPMorgan Chase Bank,Aukland,NZ",2586966,201811,-1295.28
48910,"JPMorgan Chase Bank,Aukland,NZ",2586966,201812,4139.4
48910,"JPMorgan Chase Bank,Aukland,NZ",2586966,201901,-24129.33
48910,"JPMorgan Chase Bank,Aukland,NZ",2586966,201902,-1285.35
